START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/20/18,02:15 PM,02:15 PM,Yankees at Royals,Kauffman Stadium - Kansas City,"",05/20/18,05/20/18,05:15 PM,05:15 PM,FALSE,TRUE,05/20/18,01:15 PM,01:15 PM,FREE,BUSY
05/25/18,07:05 PM,07:05 PM,Angels at Yankees,Yankee Stadium - Bronx,"",05/25/18,05/25/18,10:05 PM,10:05 PM,FALSE,TRUE,05/25/18,06:05 PM,06:05 PM,FREE,BUSY
05/26/18,07:15 PM,07:15 PM,Angels at Yankees,Yankee Stadium - Bronx,"Local TV: FOX",05/26/18,05/26/18,10:15 PM,10:15 PM,FALSE,TRUE,05/26/18,06:15 PM,06:15 PM,FREE,BUSY
05/27/18,01:05 PM,01:05 PM,Angels at Yankees,Yankee Stadium - Bronx,"",05/27/18,05/27/18,04:05 PM,04:05 PM,FALSE,TRUE,05/27/18,12:05 PM,12:05 PM,FREE,BUSY
05/28/18,01:05 PM,01:05 PM,Astros at Yankees,Yankee Stadium - Bronx,"",05/28/18,05/28/18,04:05 PM,04:05 PM,FALSE,TRUE,05/28/18,12:05 PM,12:05 PM,FREE,BUSY
05/29/18,07:05 PM,07:05 PM,Astros at Yankees,Yankee Stadium - Bronx,"",05/29/18,05/29/18,10:05 PM,10:05 PM,FALSE,TRUE,05/29/18,06:05 PM,06:05 PM,FREE,BUSY
05/30/18,06:35 PM,06:35 PM,Astros at Yankees,Yankee Stadium - Bronx,"",05/30/18,05/30/18,09:35 PM,09:35 PM,FALSE,TRUE,05/30/18,05:35 PM,05:35 PM,FREE,BUSY
05/31/18,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"",05/31/18,05/31/18,10:05 PM,10:05 PM,FALSE,TRUE,05/31/18,06:05 PM,06:05 PM,FREE,BUSY
06/01/18,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"",06/01/18,06/01/18,10:05 PM,10:05 PM,FALSE,TRUE,06/01/18,06:05 PM,06:05 PM,FREE,BUSY
06/02/18,04:05 PM,04:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"",06/02/18,06/02/18,07:05 PM,07:05 PM,FALSE,TRUE,06/02/18,03:05 PM,03:05 PM,FREE,BUSY
06/03/18,01:05 PM,01:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"",06/03/18,06/03/18,04:05 PM,04:05 PM,FALSE,TRUE,06/03/18,12:05 PM,12:05 PM,FREE,BUSY
06/05/18,07:07 PM,07:07 PM,Yankees at Blue Jays,Rogers Centre - Toronto,"",06/05/18,06/05/18,10:07 PM,10:07 PM,FALSE,TRUE,06/05/18,06:07 PM,06:07 PM,FREE,BUSY
06/06/18,07:07 PM,07:07 PM,Yankees at Blue Jays,Rogers Centre - Toronto,"",06/06/18,06/06/18,10:07 PM,10:07 PM,FALSE,TRUE,06/06/18,06:07 PM,06:07 PM,FREE,BUSY
