START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
03/19/18,04:05 PM,04:05 PM,Indians at Giants,Scottsdale Stadium - Scottsdale,"Local Radio: MLB.com",03/19/18,03/19/18,07:05 PM,07:05 PM,FALSE,TRUE,03/19/18,03:05 PM,03:05 PM,FREE,BUSY
03/21/18,09:05 PM,09:05 PM,Royals at Indians,Goodyear Ballpark - Goodyear,"Local TV: SportsTime Ohio",03/22/18,03/22/18,12:05 AM,12:05 AM,FALSE,TRUE,03/21/18,08:05 PM,08:05 PM,FREE,BUSY
03/22/18,04:05 PM,04:05 PM,Padres at Indians,Goodyear Ballpark - Goodyear,"Local Radio: MLB.com",03/22/18,03/22/18,07:05 PM,07:05 PM,FALSE,TRUE,03/22/18,03:05 PM,03:05 PM,FREE,BUSY
03/23/18,09:05 PM,09:05 PM,D-backs at Indians,Goodyear Ballpark - Goodyear,"Local Radio: ALT 99.1",03/24/18,03/24/18,12:05 AM,12:05 AM,FALSE,TRUE,03/23/18,08:05 PM,08:05 PM,FREE,BUSY
03/24/18,03:05 PM,03:05 PM,Indians at Rangers,Surprise Stadium - Surprise,"",03/24/18,03/24/18,06:05 PM,06:05 PM,FALSE,TRUE,03/24/18,02:05 PM,02:05 PM,FREE,BUSY
03/25/18,03:05 PM,03:05 PM,Reds at Indians,Goodyear Ballpark - Goodyear,"Local Radio: ALT 99.1",03/25/18,03/25/18,06:05 PM,06:05 PM,FALSE,TRUE,03/25/18,02:05 PM,02:05 PM,FREE,BUSY
03/26/18,09:40 PM,09:40 PM,Indians at D-backs,Chase Field - Phoenix,"Local Radio: MLB.com",03/27/18,03/27/18,12:40 AM,12:40 AM,FALSE,TRUE,03/26/18,08:40 PM,08:40 PM,FREE,BUSY
03/27/18,03:40 PM,03:40 PM,Indians at D-backs,Chase Field - Phoenix,"Local TV: SportsTime Ohio",03/27/18,03/27/18,06:40 PM,06:40 PM,FALSE,TRUE,03/27/18,02:40 PM,02:40 PM,FREE,BUSY
03/29/18,10:10 PM,10:10 PM,Indians at Mariners,Safeco Field - Seattle,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",03/30/18,03/30/18,01:10 AM,01:10 AM,FALSE,TRUE,03/29/18,09:10 PM,09:10 PM,FREE,BUSY
03/31/18,04:10 PM,04:10 PM,Indians at Mariners,Safeco Field - Seattle,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",03/31/18,03/31/18,07:10 PM,07:10 PM,FALSE,TRUE,03/31/18,03:10 PM,03:10 PM,FREE,BUSY
04/01/18,04:10 PM,04:10 PM,Indians at Mariners,Safeco Field - Seattle,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- Indians Radio Network",04/01/18,04/01/18,07:10 PM,07:10 PM,FALSE,TRUE,04/01/18,03:10 PM,03:10 PM,FREE,BUSY
04/02/18,10:07 PM,10:07 PM,Indians at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",04/03/18,04/03/18,01:07 AM,01:07 AM,FALSE,TRUE,04/02/18,09:07 PM,09:07 PM,FREE,BUSY
04/03/18,10:07 PM,10:07 PM,Indians at Angels,Angel Stadium of Anaheim - Anaheim,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- Indians Radio Network",04/04/18,04/04/18,01:07 AM,01:07 AM,FALSE,TRUE,04/03/18,09:07 PM,09:07 PM,FREE,BUSY
